route_id,aadt,year_recorded,slat,slon,elat,elon
1520203,2200,2023,-72.1090407,41.4078801,-72.11100983,41.40505601
153-N,8400,2023,-72.4482669,41.28556313,-72.44559531,41.29025589
1070085,1400,2023,-73.10326999,41.48134855,-73.10436696,41.4837706
1290007,1100,2023,-72.49155862,42.03356396,-72.50255683,42.02037151
1290039,1600,2023,-72.5039778,42.00645096,-72.47773788,42.00328575
1290060,300,2023,-72.44950967,41.99301356,-72.45165299,41.99060394
1290106,150,2023,-72.49039544,42.01217423,-72.48238724,42.01137256
1460040,3500,2023,-72.46613955,41.83829019,-72.48263814,41.85073165
1530031,6300,2023,-73.14688461,41.56505829,-73.10040393,41.57738486
1530062,400,2023,-73.08240264,41.60107313,-73.08391271,41.60365546
1530074,7400,2023,-73.08866148,41.58906428,-73.09265603,41.58134574
1530083,200,2023,-73.09382942,41.59769538,-73.09266022,41.59520863
1530112,5800,2023,-73.11374196,41.59868973,-73.08609468,41.59988881
1530195,150,2023,-73.1368874,41.60195152,-73.13950242,41.61262603
1070093,1400,2023,-73.09774484,41.41093132,-73.09238207,41.41352404
108-N,3100,2023,-73.15635496,41.28254146,-73.1488088,41.29268651
109-E,3600,2023,-73.18023766,41.68816536,-73.16138858,41.67408023
1300057,13300,2023,-73.248685,41.45064633,-73.21569798,41.47854367
1300109,600,2023,-73.24624484,41.51125078,-73.24605769,41.51278779
1460217,600,2023,-72.44171802,41.82809996,-72.43860918,41.84231306
1530201,750,2023,-73.11700241,41.62883413,-73.11930435,41.61263639
1530222,1200,2023,-73.14049153,41.60192652,-73.1481908,41.61990613
1530262,800,2023,-73.12866409,41.57915964,-73.12513789,41.57352229
1530312,5900,2023,-73.09272932,41.5812284,-73.08995126,41.5826699
1530374,1900,2023,-73.11634012,41.56411424,-73.1151344,41.57668866
1530421,5100,2023,-73.09272932,41.5812284,-73.10092608,41.58028495
1100004,3000,2023,-72.99908964,41.66138985,-73.00398734,41.67850636
1100064,450,2023,-73.04644531,41.67256289,-73.01970651,41.67979726
1100124,1800,2023,-73.00035105,41.70251451,-73.04084562,41.69278818
132-N,1100,2023,-73.2340486,41.59304367,-73.24544788,41.61493362
1100144,2100,2023,-73.01118221,41.67844157,-73.00976654,41.6443598
1100172,900,2023,-73.03102021,41.67217249,-73.02285969,41.67046752
132-N,1900,2023,-73.17771075,41.64980142,-73.14868699,41.64550455
156-E,6300,2023,-72.15421026,41.33442424,-72.13853764,41.340841
156-E,9700,2023,-72.13853764,41.340841,-72.1364447,41.34128123
1340016,700,2023,-72.31458006,41.95691247,-72.30977593,41.95463017
1340141,950,2023,-72.32387834,41.94409217,-72.32638572,41.9409346
1350038,9600,2023,-73.53954908,41.04868293,-73.53930619,41.04810985
1350120,800,2023,-73.54596278,41.13326219,-73.55833327,41.13206868
1350147,5400,2023,-73.53338897,41.04617767,-73.53506215,41.04855521
1350184,1100,2023,-73.51843915,41.08879885,-73.5220551,41.08620512
1150135,750,2023,-71.91489315,41.90996896,-71.91065145,41.90507085
1350227,2900,2023,-73.52167236,41.08836382,-73.52791081,41.08855288
1350310,18800,2023,-73.53250408,41.05339358,-73.53319364,41.05393117
1350340,2800,2023,-73.552047,41.05289744,-73.55281863,41.05220665
1350391,7700,2023,-73.55352925,41.04475678,-73.56068159,41.04521474
1350538,150,2023,-73.59398117,41.13880556,-73.59861371,41.14093871
1350561,100,2023,-73.5456825,41.09548766,-73.54382534,41.09790216
1350582,12000,2023,-73.52653074,41.04208064,-73.52849738,41.04984673
1350620,2900,2023,-73.57482243,41.07400488,-73.57754598,41.07119847
1350649,11100,2023,-73.53383816,41.07696678,-73.5318659,41.09478261
1350651,7400,2023,-73.53791533,41.10693066,-73.53139591,41.10701078
1350654,200,2023,-73.55064497,41.03230931,-73.55055167,41.03415724
1350657,6500,2023,-73.53530643,41.05914872,-73.54656015,41.05904026
1350741,1000,2023,-73.53829423,41.05678443,-73.53786573,41.05712032
960123,1300,2023,-73.25886899,41.36976831,-73.2640433,41.37224849
960123,300,2023,-73.2640433,41.37224849,-73.26699311,41.37895377
1-N,24500,2023,-73.65524343,41.01225431,-73.6548401,41.01256292
117-N,13000,2023,-72.02918991,41.34927878,-72.02818473,41.35856904
117-N,8400,2023,-72.01566665,41.42572329,-72.0151066,41.43919713
117-N,11300,2023,-72.0151066,41.43919713,-72.01817216,41.4456243
117-N,4900,2023,-72.01817216,41.4456243,-72.01498737,41.4561675
1350805,4800,2023,-73.55999605,41.08866592,-73.58130443,41.09884581
1350869,15100,2023,-73.53013846,41.05191738,-73.52632705,41.05450301
1350897,11400,2023,-73.53998535,41.05916275,-73.54054205,41.05543715
1350953,1900,2023,-73.5312767,41.06083899,-73.53088008,41.05904807
1351100,3000,2023,-73.52664767,41.05970149,-73.52731364,41.05526605
1351130,6000,2023,-73.54160556,41.03992927,-73.54300602,41.04605559
1351163,2300,2023,-73.53607237,41.05400884,-73.53319364,41.05393117
1351164,9600,2023,-73.54681504,41.11074885,-73.54449832,41.11113322
1351192,5500,2023,-73.54117245,41.06487921,-73.54325907,41.06419571
136-N,2700,2023,-73.43690465,41.06414148,-73.43564996,41.06776047
136-N,5600,2023,-73.43564996,41.06776047,-73.42792999,41.07601222
136-N,5600,2023,-73.42088046,41.08544224,-73.41592194,41.08986146
136-N,6900,2023,-73.41489531,41.09205254,-73.41516789,41.09341629
1-N,16300,2023,-73.53951598,41.05073813,-73.53603078,41.05144475
1-N,22000,2023,-73.5179087,41.05679124,-73.51353754,41.05819005
1-N,14300,2023,-73.46543615,41.08189369,-73.4621392,41.08509063
1-N,13900,2023,-73.42343222,41.1070664,-73.42131368,41.10772916
1-N,12800,2023,-73.42088336,41.11798584,-73.41896875,41.11821918
1-N,20500,2023,-73.34167562,41.13753801,-73.33569081,41.13802626
117-N,3000,2023,-72.01498737,41.4561675,-72.03305221,41.48416179
136-N,9100,2023,-73.41516789,41.09341629,-73.41575489,41.0963906
136-N,6000,2023,-73.41083933,41.10083358,-73.40382155,41.10205867
136-N,7100,2023,-73.34793022,41.1762859,-73.3400776,41.18822104
137-N,23700,2023,-73.5486115,41.06615867,-73.55254588,41.070879
137-N,23200,2023,-73.55254588,41.070879,-73.55020661,41.07257031
137-N,21500,2023,-73.54968677,41.07661729,-73.54798168,41.10195418
137-N,21500,2023,-73.54798168,41.10195418,-73.54819693,41.10308779
1370151,150,2023,-71.83476396,41.34618221,-71.83695829,41.3455329
15-N-811,7700,2023,-73.43856809,41.1392907,-73.42999111,41.13701198
320041,850,2023,-72.37526933,41.8143289,-72.37606451,41.83013194
320094,100,2023,-72.39846941,41.77309028,-72.3971459,41.77295883
350025,9400,2023,-73.51442731,41.0952815,-73.50142804,41.0937482
350027,2900,2023,-73.47079296,41.0766267,-73.46916584,41.07589266
350060,1900,2023,-73.49523882,41.06913963,-73.49417113,41.07715801
350092,4800,2023,-73.49125009,41.06939222,-73.49910321,41.06947992
350155,5100,2023,-73.46760437,41.07765809,-73.46090744,41.08488032
350238,4100,2023,-73.45529216,41.09074298,-73.45578635,41.09375108
97-N,4900,2023,-72.05123311,41.59514411,-72.06365794,41.60691815
97-N,4200,2023,-72.06365794,41.60691815,-72.08147816,41.61552971
10026,1200,2023,-72.41274782,41.71664919,-72.41445089,41.71918099
1-N,18200,2023,-73.65412358,41.01313161,-73.65257978,41.01438072
1-N,20100,2023,-73.59085145,41.04213992,-73.58635867,41.04107762
1-N,13000,2023,-73.5578955,41.04838824,-73.55592923,41.04823686
1-N,13700,2023,-73.55422686,41.04809899,-73.55313561,41.04808477
1-N,17900,2023,-73.54225906,41.05089153,-73.53951598,41.05073813
1-N,19400,2023,-73.52498627,41.05568929,-73.5179087,41.05679124
1-N,9400,2023,-73.50794419,41.0607715,-73.50238424,41.05927105
1-N,13400,2023,-73.47464876,41.07286689,-73.47411441,41.07337215
560088,2700,2023,-73.65257978,41.01438072,-73.65334216,41.01916211
800003,3000,2023,-73.07912139,41.51915765,-73.08105316,41.51404582
800007,80,2023,-73.10007291,41.54982428,-73.10321249,41.54859247
800071,1800,2023,-73.13123031,41.50215234,-73.14011751,41.51593973
800135,1800,2023,-73.1021804,41.49607203,-73.10187301,41.49697408
30047,500,2023,-72.1242735,41.87183406,-72.12910334,41.83417521
560103,1800,2023,-73.59485377,41.06422393,-73.60381697,41.07412708
560217,8600,2023,-73.62944349,41.02810495,-73.62861204,41.02655723
560217,1100,2023,-73.63282596,41.01220941,-73.63141675,41.00897371
560316,9700,2023,-73.60571289,41.02747617,-73.60562441,41.02603626
560347,9500,2023,-73.63367803,41.03541984,-73.63768239,41.04913993
560421,6600,2023,-73.62324776,41.03454842,-73.62375773,41.02352229
560437,2500,2023,-73.62351867,41.01899668,-73.61982204,41.0208277
560450,13100,2023,-73.61704304,41.0523247,-73.61732236,41.05688545
560478,3200,2023,-73.60670397,41.03665981,-73.60395638,41.03690986
560555,2000,2023,-73.57531609,41.0287477,-73.57300944,41.03150986
560637,1600,2023,-73.60082789,41.03728844,-73.59786738,41.03055484
560675,2300,2023,-73.59674717,41.03970271,-73.59555257,41.04103787
560735,11100,2023,-73.68754155,41.05129807,-73.6806341,41.04312342
580124,5500,2023,-72.08336602,41.36225455,-72.08295167,41.36253736
830203,5900,2023,-73.10148034,41.19894205,-73.11037739,41.19542199
60053,1400,2023,-73.09238207,41.41352404,-73.08337727,41.41696748
580130,2200,2023,-72.00694656,41.38748463,-72.00903829,41.35106124
580321,350,2023,-72.02206425,41.35152415,-72.02448508,41.35083859
580342,2200,2023,-72.06726784,41.32011617,-72.0751042,41.33710841
120023,1400,2023,-72.41948317,41.73598189,-72.4336929,41.7698884
580368,4800,2023,-72.08360654,41.36277083,-72.07868416,41.34816574
850026,2100,2023,-72.21732589,41.42930363,-72.19566712,41.44949979
850055,16300,2023,-72.10036839,41.49480931,-72.14121289,41.47547053
120049,450,2023,-72.41946153,41.77927125,-72.42824555,41.79648127
130032,2200,2023,-72.14078768,41.57282593,-72.13748844,41.57501942
140130,3700,2023,-72.80508768,41.2684549,-72.81694293,41.27336752
151079,9700,2023,-73.19333779,41.18596561,-73.19702073,41.19171783
470063,4200,2023,-72.47681086,41.87579615,-72.46379022,41.87802336
470109,5300,2023,-72.49910975,41.87483152,-72.46972402,41.86943064
650033,150,2023,-73.08628042,41.73409713,-73.07602248,41.73545202
650045,1800,2023,-73.04602217,41.76189188,-73.04815747,41.77324396
650067,850,2023,-73.09694314,41.76558088,-73.10487091,41.78009297
890029,1500,2023,-73.48721055,41.16888335,-73.47322496,41.15838736
890064,5300,2023,-73.4954052,41.14657771,-73.49949232,41.14568394
890073,1500,2023,-73.49213411,41.14768879,-73.49274894,41.15046769
890139,1100,2023,-73.46774765,41.12756545,-73.46608593,41.12564273
890155,3800,2023,-73.4802565,41.13644544,-73.46469558,41.13533601
890176,4700,2023,-73.5199455,41.12688318,-73.52760589,41.1468727
890176,1700,2023,-73.52760589,41.1468727,-73.52836935,41.14914661
170517,18300,2023,-72.93932233,41.66802219,-72.92725073,41.66827657
170562,7500,2023,-72.98503281,41.69180677,-72.95639612,41.7028526
660034,1300,2023,-72.39321939,41.62655513,-72.39333767,41.59260141
670018,300,2023,-73.44701526,41.7011128,-73.42843693,41.70447304
670042,60,2023,-73.46225025,41.78287704,-73.44875389,41.78959299
890176,1000,2023,-73.52836935,41.14914661,-73.54240743,41.16567397
890225,1200,2023,-73.55142063,41.18151806,-73.55357458,41.17866099
890240,6100,2023,-73.50305601,41.14220712,-73.50421658,41.14488179
500271,1000,2023,-73.24289246,41.19853131,-73.24856209,41.19571114
670044,450,2023,-73.43430183,41.70446182,-73.43319018,41.71511416
680006,550,2023,-71.81883413,41.84908169,-71.8194154,41.80622746
730059,1200,2023,-73.10651161,41.69743554,-73.09933358,41.69275015
920564,8800,2023,-72.92995807,41.30279513,-72.92692901,41.30145397
200023,3100,2023,-72.90308384,41.7453491,-72.93328844,41.75710183
520046,2600,2023,-72.12992257,41.56708133,-72.11850999,41.57428915
730131,2100,2023,-73.20060836,41.71165046,-73.20503314,41.72830478
730140,650,2023,-73.25150717,41.76321669,-73.28425092,41.78082181
940015,16000,2023,-72.10099701,41.35018426,-72.09755851,41.351282
940031,400,2023,-72.10828626,41.34301679,-72.10342593,41.34288964
940184,7900,2023,-72.0983697,41.35998159,-72.09664519,41.35285504
940214,850,2023,-72.09889365,41.31072279,-72.09465259,41.31126087
940222,1600,2023,-72.0964942,41.30923653,-72.0976615,41.31534808
940297,400,2023,-72.12204858,41.36691323,-72.12215926,41.36891842
940376,9400,2023,-72.09664519,41.35285504,-72.09781919,41.35205701
950022,750,2023,-73.40547008,41.58173107,-73.40864504,41.57960178
950041,550,2023,-73.42199949,41.66386217,-73.38781688,41.67064031
950056,3600,2023,-73.40877622,41.58100415,-73.4023862,41.58288873
200040,1000,2023,-72.99700568,41.8006906,-72.99470707,41.79313954
200050,2900,2023,-72.95367025,41.76136671,-72.93111484,41.78001213
200065,6400,2023,-72.90890023,41.72884397,-72.91449653,41.72151134
950073,14400,2023,-73.40558378,41.55059178,-73.4106291,41.54190443
950125,550,2023,-73.38781688,41.67064031,-73.38052249,41.67166089
950147,1300,2023,-73.41513697,41.60076112,-73.39426493,41.62435051
950183,5700,2023,-73.42508965,41.53372425,-73.4234971,41.53425213
770080,650,2023,-72.31062368,41.82424773,-72.31333381,41.82416642
95-S-33,9700,2023,-73.51044842,41.06094591,-73.51285635,41.05839182
95-S-35,3500,2023,-73.49221515,41.06833644,-73.49486183,41.06808387
95-S-360,9300,2023,-72.97114883,41.27207388,-72.97373506,41.27114102
95-S-38,1600,2023,-73.48476634,41.07103651,-73.4858535,41.07087353
95-S-41A,2500,2023,-73.47367515,41.07319614,-73.47402736,41.07345387
95-S-43,4900,2023,-73.46557599,41.07689126,-73.46705732,41.07505125
95-S-56,5000,2023,-73.37354178,41.12124735,-73.37808051,41.12004985
95-S-75,5100,2023,-73.24863799,41.15052111,-73.25111707,41.14980572
95-S-807,7800,2023,-73.07096644,41.23405818,-73.07075862,41.23255771
95-S-81,7600,2023,-73.23669447,41.16535643,-73.23855787,41.16405333
95-S-814,2800,2023,-72.36063799,41.31747272,-72.36133027,41.31476174
95-S-821,4500,2023,-72.05938421,41.3600407,-72.05945486,41.36276978
95-S-822,4900,2023,-72.05291382,41.3604856,-72.06061039,41.36023802
95-S-93,6300,2023,-73.18110661,41.18107896,-73.18393933,41.17855244
91-S,32200,2023,-72.91663264,41.29731317,-72.91422639,41.302841
6-E,12100,2023,-73.21126585,41.5035513,-73.20255859,41.52390411
6-E,11700,2023,-73.20692808,41.53635177,-73.20733422,41.53886868
6-E,12200,2023,-73.20733422,41.53886868,-73.20813868,41.54124351
6-E,10100,2023,-73.20518235,41.55071774,-73.20143376,41.55504253
6-E,6600,2023,-73.11836547,41.60628584,-73.11615485,41.60931186
6-E,7600,2023,-73.09622095,41.63651452,-73.09372044,41.6543341
6-E,15500,2023,-73.06407768,41.6743701,-73.057804,41.67186441
6-E,15000,2023,-73.01061755,41.67836454,-73.00540366,41.67844099
73-E,9200,2023,-73.10001522,41.58953932,-73.08866148,41.58906428
95-S,29600,2023,-72.48511468,41.29443231,-72.4459778,41.29193155
95-S,29000,2023,-72.44113633,41.29162438,-72.41811784,41.29085421
95-S,28300,2023,-72.37861074,41.30565668,-72.36383618,41.31290814
95-S,35100,2023,-72.2343935,41.34121414,-72.22974392,41.34419531
95-S,34700,2023,-72.20453583,41.36696958,-72.19993624,41.37142147
95-S,26300,2023,-72.19525013,41.37469908,-72.18748176,41.37459432
95-S,33500,2023,-72.07472737,41.36493498,-72.05945486,41.36276978
95-S,29000,2023,-72.05945486,41.36276978,-72.05711936,41.36212617
95-S,28200,2023,-71.98184603,41.37189168,-71.97714588,41.37133883
95-S-166,14500,2023,-72.88497936,41.28814838,-72.88716112,41.28845323
95-S-184,2700,2023,-72.70511781,41.29820993,-72.70344522,41.29681988
6-E,33700,2023,-72.45099069,41.7883374,-72.44654851,41.78984419
6-E,18000,2023,-72.44654851,41.78984419,-72.41433485,41.7738238
6-E,6000,2023,-72.24545216,41.72510292,-72.24284831,41.72589354
6-E,15400,2023,-72.19899238,41.73147065,-72.19783384,41.73166501
6-E,9200,2023,-72.19644993,41.7319137,-72.19106247,41.73307298
6-E,9200,2023,-72.18305944,41.73477026,-72.18355151,41.73353776
6-E,9200,2023,-72.18355151,41.73353776,-72.18380398,41.73379596
78-E,12200,2023,-71.84195925,41.39391177,-71.84097714,41.39402801
78-E-1,900,2023,-71.84519455,41.39214965,-71.84195925,41.39391177
78-W,6000,2023,-71.84526631,41.39407139,-71.84104976,41.39410577
790-E,8100,2023,-73.54593754,41.04581111,-73.54297053,41.04687018
790-E,17900,2023,-73.54297053,41.04687018,-73.535703,41.04954085
794-E,7000,2023,-72.8421673,41.2847453,-72.83607267,41.28378248
794-W,6200,2023,-72.84089885,41.28512691,-72.82994627,41.27635808
95-S-192,2600,2023,-72.66579232,41.28989357,-72.66577036,41.29180823
95-S-197,2400,2023,-72.60235382,41.28898633,-72.60189367,41.2889775
95-S-204,5000,2023,-72.5295084,41.28984066,-72.53367453,41.28787555
95-S-229,1300,2023,-72.25953829,41.32324837,-72.26195609,41.32205285
95-S-23,10800,2023,-73.54301011,41.04760432,-73.54500947,41.0467454
95-S-233,1000,2023,-72.23307345,41.34294662,-72.2343935,41.34121414
95-S-243,5700,2023,-72.19993624,41.37142147,-72.20378112,41.36931763
95-S-253,9400,2023,-72.13098534,41.37087832,-72.13466166,41.37116506
95-S-266,1700,2023,-72.0273669,41.36392146,-72.02648155,41.36377728
95-S-274,7300,2023,-71.95705614,41.37701094,-71.95820182,41.37548088
95-S-280A,350,2023,-71.90443337,41.38098407,-71.90484389,41.38109492
95-S-282,3700,2023,-71.8559097,41.41303877,-71.85620662,41.41238689
95-S-288,2300,2023,-71.79788921,41.44169654,-71.80029581,41.44092937
95-S-292,2900,2023,-73.25434412,41.14853297,-73.25848219,41.14669001
95-S-315,3400,2023,-72.10499968,41.36873624,-72.10300869,41.36932777
95-S-322,600,2023,-72.75820982,41.29775549,-72.75813057,41.29735322
95-S-327,7000,2023,-72.92426618,41.28899758,-72.92659177,41.28580772
6-E,6300,2023,-71.83320865,41.79043083,-71.80053659,41.79167651
6-E-14,3800,2023,-72.24177184,41.72553149,-72.23718655,41.72754306
6-E-15,2000,2023,-72.21673202,41.7288333,-72.21631488,41.72870631
6-W,3500,2023,-72.27870393,41.71946361,-72.27792552,41.72003947
6-W,2300,2023,-72.18680241,41.73435637,-72.18298315,41.73516195
6-W-12,2000,2023,-72.24344419,41.72741428,-72.24331883,41.72606006
6-W-13,3600,2023,-72.23759831,41.72778711,-72.24401173,41.72713962
6-W-17,3400,2023,-72.20101568,41.73151279,-72.20337666,41.73272784
6-W-24,7300,2023,-72.18171773,41.73673342,-72.18680241,41.73435637
603-E,850,2023,-72.43543612,41.71763026,-72.42125603,41.72219055
91-S-803,16400,2023,-72.91432462,41.30475,-72.9116194,41.30121113
914-E,4700,2023,-72.09661235,41.54517371,-72.09553535,41.54477355
603-E,1400,2023,-72.39498034,41.72510446,-72.38448249,41.7310564
608-E,1300,2023,-72.14276733,41.56496321,-72.13162614,41.56219118
623-W,8700,2023,-72.1097659,41.36696488,-72.11108867,41.36741732
624-E,6200,2023,-72.12397133,41.37094957,-72.12354612,41.37086083
624-E,6200,2023,-72.12354612,41.37086083,-72.12257521,41.37058531
624-E-1,1100,2023,-72.11567155,41.36837722,-72.11644837,41.3678143
627-E,1300,2023,-71.90682881,41.44433843,-71.89358152,41.44228157
94-E,3600,2023,-72.43945433,41.69256423,-72.43809944,41.69243072
95-N,125500,2023,-73.64780719,41.00660914,-73.64769835,41.00672953
95-N,65400,2023,-73.62870748,41.01929524,-73.62832902,41.01932447
95-N,130200,2023,-73.62340478,41.0204088,-73.6232326,41.02046509
95-N,75300,2023,-73.55500602,41.04416892,-73.54907053,41.0453672
95-N,72800,2023,-73.51559535,41.05631937,-73.51440311,41.05686161
95-N,73500,2023,-73.51004821,41.06104282,-73.50856996,41.06272485
95-N,73500,2023,-73.50856996,41.06272485,-73.49452561,41.06787292
95-N,146100,2023,-73.49452561,41.06787292,-73.49261664,41.06782413
95-N,76900,2023,-73.47053469,41.07360592,-73.46683848,41.07498111
95-N,143900,2023,-73.46084844,41.08281895,-73.45886698,41.08586361
95-N,136600,2023,-73.45382621,41.08952797,-73.43472608,41.10168658
95-N,66700,2023,-73.45382621,41.08952797,-73.43472608,41.10168658
63-N,5700,2023,-72.99071097,41.44088899,-72.98774729,41.45040184
63-N,12200,2023,-73.08449105,41.52999916,-73.08527179,41.53228867
63-N,15300,2023,-73.11374196,41.59868973,-73.11649715,41.60280285
63-N,5000,2023,-73.19194357,41.75525461,-73.21049023,41.78912535
632-E,5600,2023,-72.20337666,41.73272784,-72.20004724,41.73259976
636-N,4900,2023,-72.10367635,41.37047681,-72.1025802,41.37157134
64-E,6000,2023,-73.1991739,41.52932638,-73.17942078,41.52579359
95-N,125600,2023,-73.4035743,41.10947541,-73.38157882,41.11825187
95-N,120700,2023,-73.37903133,41.11956128,-73.377606,41.12001621
95-N,114800,2023,-73.3320235,41.12208145,-73.32923543,41.12132495
95-N,59400,2023,-73.3320235,41.12208145,-73.32923543,41.12132495
95-N,59400,2023,-73.32923543,41.12132495,-73.32830117,41.12105819
95-N,127900,2023,-73.25346443,41.14803966,-73.25311366,41.14815747
95-N,72600,2023,-73.24873894,41.15019546,-73.24845776,41.15039895
95-N,72600,2023,-73.24563851,41.15360881,-73.24515159,41.15470134
95-N,136900,2023,-73.24436003,41.15814691,-73.24430269,41.15830571
95-N,64600,2023,-73.23902168,41.16354609,-73.23815582,41.1640489
95-N,154000,2023,-73.19526437,41.16995064,-73.19453777,41.1702318
95-N,53400,2023,-73.18875809,41.17338293,-73.18686459,41.17563849
95-N,127600,2023,-73.16272789,41.17484546,-73.16189107,41.17480804
95-N,61700,2023,-73.1236794,41.19609693,-73.12112228,41.19687949
95-N,53800,2023,-73.12112228,41.19687949,-73.11674508,41.19976731
95-N,51100,2023,-73.09646401,41.20751959,-73.09441814,41.20791551
95-N,103200,2023,-73.09441814,41.20791551,-73.0919002,41.20907047
95-N,56400,2023,-73.0919002,41.20907047,-73.08963403,41.2112547
95-N,53500,2023,-73.08963403,41.2112547,-73.08943314,41.21148445
95-N,112600,2023,-73.07998617,41.22001305,-73.07964616,41.22054986
95-N,58100,2023,-73.07998617,41.22001305,-73.07964616,41.22054986
95-N,115700,2023,-73.0303509,41.23451751,-73.02496679,41.23710584
95-N,63700,2023,-73.01883901,41.24018472,-73.01853996,41.24035914
95-N,126000,2023,-73.01160997,41.2447855,-73.00653823,41.24805286
64-E,6600,2023,-73.17942078,41.52579359,-73.1357994,41.52159687
64-E,12600,2023,-73.1357994,41.52159687,-73.1295069,41.52759274
641-S,9700,2023,-72.09953372,41.35430596,-72.10176778,41.35246651
641-S,12500,2023,-72.10478578,41.34938779,-72.10655352,41.34899506
642-E,9400,2023,-72.09568542,41.54913419,-72.09482117,41.54865739
642-E,8000,2023,-72.09482117,41.54865739,-72.08821423,41.54516915
844-E,14400,2023,-73.00012885,41.55264109,-72.99442605,41.55546719
844-E,11200,2023,-72.96627594,41.55417551,-72.95691209,41.55530242
845-E,9200,2023,-73.06206975,41.5473586,-73.05713153,41.54832791
95-N,56300,2023,-73.00359427,41.25008739,-73.00130396,41.25180724
95-N,120100,2023,-72.99643883,41.25545896,-72.9958323,41.25591317
95-N,125900,2023,-72.97102469,41.27184374,-72.96853214,41.27559929
95-N,129900,2023,-72.95880747,41.28028725,-72.95847158,41.28042553
95-N,151000,2023,-72.93090727,41.28444319,-72.92635713,41.2857192
95-N,78600,2023,-72.92162918,41.29076153,-72.92092817,41.29154747
95-N,70800,2023,-72.91982655,41.2927825,-72.91675016,41.29641525
95-N,91000,2023,-72.87630912,41.2852962,-72.86767649,41.28237472
95-N,42000,2023,-72.81669557,41.28872659,-72.78880754,41.29448022
95-N,78500,2023,-72.78880754,41.29448022,-72.78459575,41.29422853
95-N,65300,2023,-72.76645663,41.29504157,-72.76035128,41.29588571
95-N,68300,2023,-72.76035128,41.29588571,-72.75996823,41.29593909
95-N,70700,2023,-72.75506064,41.29661615,-72.74353202,41.29703246
95-N,34500,2023,-72.70312758,41.29664555,-72.69963802,41.2963635
95-N,32800,2023,-72.62137772,41.28817616,-72.60678326,41.2877064
66-E,11200,2023,-72.28048082,41.71841205,-72.27883354,41.71925254
66-E,6800,2023,-72.27883354,41.71925254,-72.27498481,41.71965478
660-N,1100,2023,-72.0356216,41.6106826,-72.03642271,41.61524049
67-E,14000,2023,-73.20967813,41.4759486,-73.20305261,41.47607202
846-N,10700,2023,-73.0574694,41.55991298,-73.05929055,41.56449593
847-N,5100,2023,-73.04856204,41.51135261,-73.04876772,41.51258649
847-N,5800,2023,-73.04115396,41.55354284,-73.04648991,41.55556266
847-N,13800,2023,-73.05382416,41.56220022,-73.04879895,41.58121524
849-S,5700,2023,-73.0574694,41.55991298,-73.05624625,41.55687507
85-N,7900,2023,-72.11625414,41.3638186,-72.12598458,41.36764647
85-N,16900,2023,-72.13207701,41.37006738,-72.13466166,41.37116506
85-N,16600,2023,-72.21495706,41.42761424,-72.21732589,41.42930363
85-N,8600,2023,-72.3536213,41.63971391,-72.35758386,41.64498375
95-N,62400,2023,-72.56501533,41.28996802,-72.53393277,41.28770483
95-N,30800,2023,-72.53393277,41.28770483,-72.5316351,41.28790939
95-N,26000,2023,-72.5316351,41.28790939,-72.53013115,41.28804137
95-N,56200,2023,-72.53013115,41.28804137,-72.52618446,41.28838898
95-N,53600,2023,-72.49165202,41.2930026,-72.4854971,41.29427851
95-N,56300,2023,-72.4854971,41.29427851,-72.48530638,41.29428161
95-N,29200,2023,-72.4854971,41.29427851,-72.48530638,41.29428161
95-N,25600,2023,-72.44746214,41.29190594,-72.44602167,41.29181447
95-N,51900,2023,-72.44602167,41.29181447,-72.44190956,41.29154841
95-N,57200,2023,-72.42132205,41.29039002,-72.41883365,41.29061756
95-N,63200,2023,-72.39019942,41.30004978,-72.38203903,41.30427208
95-N,57700,2023,-72.38187354,41.30433676,-72.37867974,41.30549666
95-N,29700,2023,-72.35949095,41.31584237,-72.35625716,41.31740164
95-N,69600,2023,-72.34308995,41.31948397,-72.32499386,41.32313889
95-N,34400,2023,-72.32499386,41.32313889,-72.32443126,41.32302716
95-N,33800,2023,-72.25162793,41.32482892,-72.25108398,41.32502046
68-E,18700,2023,-72.78533421,41.48337313,-72.77102198,41.48152646
680-E,4200,2023,-71.95660322,41.47566439,-71.95533269,41.47395014
680-E,3200,2023,-71.95093667,41.47004034,-71.94715343,41.46895858
69-N,11100,2023,-72.98557645,41.59760676,-72.98643658,41.60157911
69-N,7400,2023,-72.96387629,41.63531016,-72.96378537,41.64626383
85-N,6300,2023,-72.38245697,41.6719311,-72.40681487,41.67435593
85-N,6000,2023,-72.43652106,41.74089174,-72.44031697,41.75710714
87-N,3800,2023,-72.27947303,41.68257346,-72.29940342,41.69765478
89-N,2900,2023,-72.1884009,41.77952641,-72.17923601,41.78697952
89-N,2800,2023,-72.16206781,41.87784517,-72.16853923,41.88925747
95-N,35900,2023,-72.2480457,41.32641041,-72.23412501,41.34122706
95-N,72000,2023,-72.2480457,41.32641041,-72.23412501,41.34122706
95-N,38600,2023,-72.20825709,41.3621742,-72.20452698,41.36674734
95-N,76100,2023,-72.19979114,41.37136144,-72.19955021,41.37154063
95-N,29100,2023,-72.1570225,41.36778525,-72.15219938,41.36787297
95-N,59200,2023,-72.15219938,41.36787297,-72.15104087,41.36796069
95-N,67000,2023,-72.10364535,41.36464984,-72.10336382,41.36456286
